Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g)
8.26,6.801326532920957,1.5589553165314163,6.471106439104133,-0.19322337904219153,0.15184716129093714,1.0822533773201997
8.27,7.089285922419626,2.0597961648288394,5.418491963747675,-0.1875035380344671,0.15468542598796403,1.0706532741300316
8.28,6.245976281744952,2.9203959323258206,3.9631994676172693,-0.18464361753060488,0.1575236906849909,1.0619531967374058
8.29,4.381096425944044,4.232457872935972,2.5432296048880874,-0.18178369702674263,0.1575236906849909,1.0532531193447798
8.3,1.7688933926346844,5.784359093012495,1.3351955425662458,-0.18178369702674263,0.15184716129093714,1.035852964559528
8.31,-0.34966497296267013,7.216340673355832,0.6216783478615324,-0.18178369702674263,0.14617063189688342,1.027152887166902
8.32,-0.8913028722577867,7.759506100382615,0.28964559389003214,-0.18464361753060488,0.13197930841174912,1.0124715065668457
8.33,0.18511675039200184,6.913014525795421,-0.2755165405295428,-0.18464361753060488,0.12062624962364167,1.0037714291742197
8.34,2.0020033746097976,4.874380650331261,-0.565162134419575,-0.18178369702674263,0.11494972022958794,0.9979713775791357
8.35,3.3321015070560334,2.8639631606866742,-0.13422600692464906,-0.18464361753060488,0.10927319083553422,0.9892713001865098
8.36,3.6063485446738137,1.6577126668999222,0.3885489674134578,-0.18464361753060488,0.10927319083553422,0.9921713259840518
8.37,3.119560052902253,1.0651685646888862,0.4874523409368834,-0.1875035380344671,0.11211145553256108,1.0008714033766777
8.38,1.9814348467884642,1.3614406157944043,0.12716148024440435,-0.18464361753060488,0.12062624962364167,1.0095714807693037
8.39,0.5553502511760056,2.073904357738626,-0.7064526680244687,-0.18464361753060488,0.12062624962364167,1.0153715323643877
8.4,-0.18511675039200184,2.5817993024909427,-1.5541958696538312,-0.1875035380344671,0.12346451432066853,1.0211715839594717
8.41,-0.013712351880889026,2.6664484599496623,-1.9356803103870441,-0.1903634585383293,0.12346451432066853,1.027152887166902
8.42,0.8775905203768977,2.7510976174083814,-2.281842117719034,-0.1875035380344671,0.12062624962364167,1.0387529903570698
8.43,1.871736031741352,1.4601979661629103,-2.6562620317720023,-0.18464361753060488,0.12062624962364167,1.0474530677496958
8.44,1.4877901790764594,-1.4390356767982304,-1.985131997148757,-0.18464361753060488,0.11494972022958794,1.0416530161546118
8.45,-1.6660507535280167,-3.3365876231645246,-0.1624841136456278,-0.1875035380344671,0.10359666144148048,1.0095714807693037
8.46,-7.754334988642744,-1.530738930711843,1.8509059902241078,-0.18178369702674263,0.10643492613850736,1.0008714033766777
8.47,-14.363688595231254,3.0755860543334728,3.249682272912556,-0.1789237765228804,0.1177879849266148,1.0008714033766777
8.48,-18.56652444672374,7.872371643660908,2.917649518941056,-0.18178369702674263,0.12346451432066853,1.0153715323643877
8.49,-18.635086206128186,10.933849505084593,1.5965830297352992,-0.18178369702674263,0.12346451432066853,1.0240716097570135
8.5,-14.84362091106237,11.95669349104412,0.14835506028513842,-0.18178369702674263,0.10927319083553422,1.0387529903570698
8.51,-8.38510317516364,11.371203485287978,-1.490615129531629,-0.18464361753060488,0.10075839674445362,1.0474530677496958
8.52,-1.2066869655182342,10.030925158858253,-2.8752623588595876,-0.19322337904219153,0.08940533795634617,1.0445530419521538
8.53,5.27239929820183,8.740025507612781,-3.631166713645769,-0.19608329954605375,0.09224360265337304,1.027152887166902
8.54,10.339113318190325,7.477342242186883,-3.8713606207740883,-0.198943220049916,0.09792013204742676,1.0211715839594717
8.55,13.204994861296132,6.320470423584385,-4.118619054582652,-0.2103829020653649,0.11494972022958794,1.0008714033766777
8.56,13.691783353067692,5.890170539835894,-4.3870710684319505,-0.21610274307308933,0.12346451432066853,0.9834712485914258
8.57,12.354829044681011,5.869008250471214,-4.782684562525653,-0.224682504584676,0.13197930841174912,0.9834712485914258
8.58,10.229414503143213,5.749088610738029,-5.665750397556239,-0.224682504584676,0.13481757310877598,0.9747711711987999
8.59,7.8708899796303005,4.937867518425301,-6.824332773116367,-0.224682504584676,0.13481757310877598,0.9747711711987999
8.6,5.484940752355611,3.872698953736414,-7.594366181263038,-0.2332622660962627,0.1263027790176954,0.9776711969963419
